Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log,use_lin, GN scoring ,GN comments,CW scoring,Category_letters
sus_uki_3.5Mar_d315_m161,sustainable fashion,UK,3.5,Market Formation,Partial up to max TotalFundraisingDeals (sust fashion),Partial up to max # deals,m1,0.57524,0.57523,0.068309,2039.9,7.6394,4.5267e+05,6.6486,2020.5,-136.06,0.91502,0.90831,0.45898,0.20228,0.91502,0.91067,0.45898,0.20227,0.27653,0.23943,1.3392,0.78905,42,10,1.9882e-05,2.2091e-06,1.7673e-05,16,0,15,0,0,1,0.5042,0,1,y,y,y,m,m,m,m,m,m,m,m,,,,m
sus_uki_4.1Kso_d213_m100,sustainable fashion,UK,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,m1,0.75894,0.14631,5.2603,2017.3,5.7902,90.811,0.12722,1978,-10561,0.94647,0.93702,8.1682,6.4797,0.82434,0.80482,14.797,11.727,0.81404,0.79337,15.224,13.033,21,17,1.1012,0.029795,1.0714,17,2,16,1,0,1,0.92018,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_uki_4.1Kso_d239_m153,sustainable fashion,UK,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m1,0.49206,0.21459,5.4008,2018.3,8.9307,117.75,0.062112,1987.1,-10843,0.96129,0.95355,6.5887,5.1419,0.93387,0.9256,8.6118,5.9812,0.78027,0.75281,15.698,13.591,19,15,0.84924,0.022978,0.82626,15,0,14,0,0,1,0.83589,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_usa_2.3Rel_d096_m107,sustainable fashion,US,2.3,Relative advantage (co-benefits),Exports of worn clothing,Million USD,m1,0.069855,0.054679,2.3064e+07,2030.6,62.908,2.434e+09,5.9939e-11,1214.9,-4.5848e+10,0.91223,0.90315,6.9936e+07,5.9125e+07,0.91002,0.90402,7.0813e+07,5.7837e+07,0.86543,0.85646,8.6598e+07,7.9824e+07,33,33,0.39178,0.058353,0.33343,33,1,32,0,0,0,0.94254,0,0,y,y,y,y,y,y,y,y,y,y,y,1,,,m
sus_usa_2.3Rel_d111_m107,sustainable fashion,US,2.3,Relative advantage (co-benefits),Imports of worn clothing,Million USD,m1,0.055196,0.055195,3.2055e+05,2224.4,79.615,1.1555e+12,0.010478,1638.6,-6.3492e+08,0.43704,0.3788,4.0235e+06,3.2791e+06,0.43704,0.39951,4.0235e+06,3.2792e+06,0.32397,0.2789,4.4091e+06,3.142e+06,33,33,2.2624e-05,3.1566e-06,1.9467e-05,33,0,32,0,0,0,0.87155,0,0,m,y,y,y,y,y,y,m,y,m,y,4,,ok (bimodal!),m
sus_usa_3.5Mar_d077_m128,sustainable fashion,US,3.5,Market Formation,CumulativeStartups (sust fashion),cum. # companies,m1,0.18862,0.11129,0.89315,2018.5,23.297,59.255,8.7769,2008.5,-1778.4,0.99114,0.99049,1.2658,0.95207,0.97426,0.97303,2.1578,1.7422,0.74379,0.73159,6.8079,5.6805,45,25,0.72568,0.016876,0.7088,25,1,24,0,0,1,0.9196,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_usa_3.5Mar_d129_m008,sustainable fashion,US,3.5,Market Formation,NewStartups (sust fashion),# companies,m1,0.2884,0.0078689,0.073123,2006.8,15.238,2.4684,1553.7,1.5759e+05,-145.44,0.49989,0.4633,1.0107,0.62997,-0.44705,-0.51596,1.7192,0.95556,0.44155,0.41495,1.068,0.78162,45,18,2.4308,0.40513,2.0256,24,2,23,0,0,1,0.65414,0,1,m,y,y,m,m,m,m,y,y,m,m,,,,m
sus_usa_3.5Mar_d174_m011,sustainable fashion,US,3.5,Market Formation,PrivateEquityDeals (sust fashion),# deals,m1,0.32735,0.011216,0.10791,2015.5,13.424,5.4693,1552.9,1.5767e+05,-214.94,0.73738,0.71817,1.0239,0.46723,-0.29701,-0.35877,2.2755,1.0889,0.49194,0.46775,1.4242,1.0601,45,14,1.6455,0.18284,1.4627,14,3,9,1,1,1,0.86266,0,1,y,y,y,m,y,m,y,y,y,m,m,,,,m
sus_usa_3.5Mar_d178_m027,sustainable fashion,US,3.5,Market Formation,PrivateEquityInvestment (sust fashion),$ million,m1,0.40096,0.40095,0.39344,2048.5,10.96,9.1703e+05,0.78652,2013.7,-784.34,0.90039,0.8931,3.0939,1.1252,0.90039,0.89565,3.0939,1.1252,0.27169,0.23701,8.3659,5.5692,45,13,5.5324e-05,1.6357e-08,5.5308e-05,14,0,9,0,1,1,0.52965,0,1,y,y,y,m,m,m,m,m,m,m,m,,,,m
sus_usa_3.5Mar_d203_m027,sustainable fashion,US,3.5,Market Formation,TotalFundraisingAmount (sust fashion),$ million,m1,0.39196,0.39194,0.40506,2048.3,11.212,6.8545e+05,0.39506,2011.7,-807.34,0.87603,0.86696,3.4937,1.3796,0.87603,0.87013,3.4937,1.3796,0.28107,0.24683,8.4135,5.6916,45,15,7.4015e-05,4.3767e-08,7.3971e-05,18,0,6,0,1,1,0.52055,0,1,y,y,y,m,m,m,m,m,m,m,m,,,,m
sus_usa_3.5Mar_d207_m011,sustainable fashion,US,3.5,Market Formation,TotalFundraisingDeals (sust fashion),# deals,m1,0.29607,0.013917,0.1365,2015.4,14.843,6.8756,1552.4,1.5773e+05,-271.86,0.7718,0.7551,1.1588,0.58784,-0.33308,-0.39656,2.8008,1.4,0.53402,0.51183,1.6559,1.2708,45,15,1.309,0.14544,1.1635,18,3,17,1,0,1,0.88669,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_usa_3.5Mar_d294_m156,sustainable fashion,US,3.5,Market Formation,cumulative CumulativeStartups (sust fashion),cumulative cum. # companies,m1,0.21361,0.14589,7.1542,2022.1,20.572,711.87,0.0055524,1946.4,-14251,0.99841,0.99829,4.6616,3.6081,0.991,0.99057,11.092,9.0924,0.63147,0.61392,70.979,58.156,45,25,0.60966,0.0014047,0.60826,25,0,24,0,0,0,0.88099,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_usa_3.5Mar_d295_m157,sustainable fashion,US,3.5,Market Formation,Partial up to max CumulativeStartups (sust fashion),Partial up to max cum. # companies,m1,0.18418,0.11791,0.84968,2019,23.859,62.396,7.0899,2007,-1691.8,0.98989,0.98913,1.2686,0.95613,0.97832,0.97726,1.8575,1.4784,0.7315,0.71841,6.5368,5.3594,44,24,0.68915,0.016027,0.67312,24,0,23,0,0,1,0.90541,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_usa_3.5Mar_d298_m158,sustainable fashion,US,3.5,Market Formation,cumulative NewStartups (sust fashion),cumulative # companies,m1,0.18862,0.11129,0.89315,2018.5,23.297,59.255,8.7769,2008.5,-1778.4,0.99114,0.99049,1.2658,0.95207,0.97426,0.97303,2.1578,1.7422,0.74379,0.73159,6.8079,5.6805,45,25,0.72568,0.016876,0.7088,25,1,24,0,0,1,0.9196,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_usa_3.5Mar_d299_m159,sustainable fashion,US,3.5,Market Formation,Partial up to max NewStartups (sust fashion),Partial up to max # companies,m1,0.12005,0.0091282,0.085974,2108.4,36.604,1.6182e+05,1553.4,1.5762e+05,-171.06,0.67113,0.64516,0.82435,0.54006,-0.41728,-0.48997,1.7113,0.92857,0.52554,0.5012,0.99015,0.74876,42,16,3.7077e-05,6.1795e-06,3.0898e-05,22,0,21,0,0,1,0.63415,0,1,m,y,y,m,m,m,m,m,y,m,m,,,,m
sus_usa_3.5Mar_d302_m160,sustainable fashion,US,3.5,Market Formation,cumulative PrivateEquityDeals (sust fashion),cumulative # deals,m1,0.29189,0.18244,0.73874,2021.5,15.055,74.943,6.1509,2012,-1472.1,0.99281,0.99229,1.1232,0.73804,0.98141,0.98053,1.8062,1.1353,0.52445,0.50181,9.1358,7.1191,45,14,0.65383,0.026687,0.62714,14,0,13,0,0,1,0.86838,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_usa_3.5Mar_d303_m161,sustainable fashion,US,3.5,Market Formation,Partial up to max PrivateEquityDeals (sust fashion),Partial up to max # deals,m1,0.23597,0.010305,0.097885,2069.3,18.623,6.6648e+05,1553.1,1.5765e+05,-194.96,0.83466,0.82161,0.73477,0.37735,-0.225,-0.28782,2,0.85714,0.4311,0.40193,1.3629,0.96385,42,11,1.3504e-05,1.5004e-06,1.2003e-05,11,0,6,0,1,1,0.6369,0,1,y,y,y,m,y,m,m,m,y,m,m,,,,m
sus_usa_3.5Mar_d306_m162,sustainable fashion,US,3.5,Market Formation,cumulative PrivateEquityInvestment (sust fashion),cumulative $ million,m1,0.39558,0.39348,1.2075,2035.5,11.109,14391,1.1512,2011.6,-2407.2,0.99575,0.99544,1.8563,0.78332,0.99575,0.99554,1.8565,0.77911,0.3035,0.27033,23.757,15.505,45,14,0.010412,2.694e-05,0.010385,14,0,13,0,0,1,0.66873,0,0,y,y,y,y,y,y,m,m,y,m,m,,,,m
sus_usa_3.5Mar_d307_m163,sustainable fashion,US,3.5,Market Formation,Partial up to max PrivateEquityInvestment (sust fashion),Partial up to max $ million,m1,0.40096,0.40095,0.39344,2048.5,10.96,9.1703e+05,0.78652,2013.7,-784.34,0.90039,0.8931,3.0939,1.1252,0.90039,0.89565,3.0939,1.1252,0.27169,0.23701,8.3659,5.5692,45,13,5.5324e-05,1.6357e-08,5.5308e-05,14,0,9,0,1,1,0.52965,0,1,y,y,y,m,m,m,m,m,m,m,m,,,,m
sus_usa_3.5Mar_d310_m162,sustainable fashion,US,3.5,Market Formation,cumulative TotalFundraisingAmount (sust fashion),cumulative $ million,m1,0.30603,0.30602,1.5518,2064.3,14.36,3.514e+07,1.2881,2008.3,-3092.3,0.98117,0.97979,4.3135,2.6187,0.98117,0.98027,4.3135,2.6187,0.41111,0.38307,24.121,16.319,45,18,4.6075e-06,2.8458e-07,4.3229e-06,18,0,17,0,0,1,0.70996,0,0,y,y,y,y,y,y,y,m,y,m,y,,,,m
sus_usa_3.5Mar_d311_m163,sustainable fashion,US,3.5,Market Formation,Partial up to max TotalFundraisingAmount (sust fashion),Partial up to max $ million,m1,0.39196,0.39194,0.40506,2048.3,11.212,6.8545e+05,0.39506,2011.7,-807.34,0.87603,0.86696,3.4937,1.3796,0.87603,0.87013,3.4937,1.3796,0.28107,0.24683,8.4135,5.6916,45,15,7.4015e-05,4.3767e-08,7.3971e-05,18,0,6,0,1,1,0.52055,0,1,y,y,y,m,m,m,m,m,m,m,m,,,,m
sus_usa_3.5Mar_d314_m160,sustainable fashion,US,3.5,Market Formation,cumulative TotalFundraisingDeals (sust fashion),cumulative # deals,m1,0.2669,0.17307,0.97602,2021.7,16.465,100.03,5.3216,2009.1,-1944.8,0.99359,0.99312,1.3694,0.91563,0.9838,0.98303,2.1768,1.4838,0.54915,0.52768,11.485,9.0065,45,18,0.62981,0.009997,0.61981,18,0,17,0,0,1,0.87256,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_usa_3.5Mar_d315_m161,sustainable fashion,US,3.5,Market Formation,Partial up to max TotalFundraisingDeals (sust fashion),Partial up to max # deals,m1,0.17962,0.012259,0.11855,2080.3,24.466,3.2492e+05,1552.7,1.5769e+05,-236.08,0.84328,0.83091,0.80296,0.43322,-0.27904,-0.34463,2.2939,1.0714,0.50188,0.47634,1.4315,1.0463,42,12,2.7699e-05,3.0777e-06,2.4622e-05,15,0,14,0,0,1,0.72851,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,m
sus_usa_4.1Kso_d213_m100,sustainable fashion,US,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,m1,0.51855,0.15666,5.3407,2017.9,8.4745,102.67,0.095319,1978.7,-10722,0.95605,0.94829,7.4517,6.2649,0.89212,0.88013,11.675,8.7245,0.82779,0.80865,14.751,12.671,21,18,0.97398,0.034255,0.93972,18,2,17,1,0,1,0.89218,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
sus_usa_4.1Kso_d239_m153,sustainable fashion,US,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m1,0.37601,0.21093,5.0754,2019.5,11.687,139.58,0.069968,1987.2,-10188,0.94809,0.93771,7.2194,5.6958,0.93475,0.92659,8.0941,5.784,0.76968,0.7409,15.207,13.022,19,16,0.71645,0.025197,0.69125,16,0,15,0,0,1,0.8182,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,m
tel_aus_1.1Ado_d091_m117,teleworking,Austria,1.1,Adoption over time,Employed persons teleworking as a percentage of the total employment (%),Percentage of total employment,b6,0.18106,0.001421,0.0046303,2011.6,24.27,0.15402,1555.3,1.5749e+05,-9.2283,0.23802,-0.14297,0.024385,0.019582,-17.842,-23.226,0.12126,0.118,0.22665,0.0056927,0.024567,0.019104,10,10,1.1752,0.61682,0.55838,10,3,6,1,1,0,0.89148,1,1,n,y,y,y,y,y,y,y,m,n,m,,,,b
tel_aus_1.1Ado_d316_m180,teleworking,Austria,1.1,Adoption over time,Partial up to 2019 Employed persons teleworking as a percentage of the total employment (%),Partial up to 2019 Percentage of total employment,b6,-0.014466,0.00085711,-0.0014286,1442.6,-303.79,404.25,1555.4,1.5747e+05,2.981,0.45919,-0.35202,0.0026741,0.002371,-761.35,-1269.6,0.1004,0.10033,0.45018,0.083633,0.0026963,0.002381,6,6,0.00026469,0.000235,2.9684e-05,6,5,2,0,1,0,0.82369,1,1,m,y,y,y,y,y,y,m,y,m,y,,,,b
tel_aus_3.2Adc_d098_m036,teleworking,Austria,3.2,Adopter characteristics,Female employees teleworking as a % of total female employment,% female teleworkers of total female employment,b6,-0.068765,0.0013885,0.0042909,2443,-63.906,0.1264,1555.3,1.5749e+05,-8.5348,-1.823e-13,-0.5,0.027163,0.02216,-21.654,-28.126,0.12929,0.1264,0.20587,-0.021026,0.024206,0.018989,10,10,1.4873,0.83861,0.64873,10,3,6,1,1,0,0.89448,1,1,n,y,y,y,y,y,y,y,m,n,m,,,,b
tel_aus_3.2Adc_d117_m039,teleworking,Austria,3.2,Adopter characteristics,Male employees teleworking as a % of total male employment,% male teleworkers of total male employment,b6,0.18998,0.0014512,0.0049455,2012.5,23.131,0.14833,1555.3,1.575e+05,-9.872,0.25919,-0.11122,0.024584,0.019715,-14.939,-19.494,0.11404,0.1104,0.24732,0.03227,0.02478,0.019236,10,10,1.1798,0.57305,0.60675,10,3,6,1,1,0,0.88789,1,1,n,y,y,y,y,y,y,y,m,n,m,,,,b
tel_aus_3.5Mar_d074_m128,teleworking,Austria,3.5,Market Formation,CumulativeStartups,cum. # companies,b6,0.26407,0.15904,0.032938,2020,16.641,2.6754,0.012523,1991.4,-65.631,0.90492,0.89796,0.18181,0.10318,0.89232,0.88719,0.19348,0.12669,0.52635,0.5038,0.40579,0.32111,45,11,0.74755,0.37378,0.37378,11,2,10,1,0,0,0.85,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,b
tel_aus_3.5Mar_d126_m008,teleworking,Austria,3.5,Market Formation,NewStartups,# companies,b6,53.295,0.0013986,0.0042161,2013.2,0.082455,0.18182,1555,1.5746e+05,-8.3961,0.14376,0.081112,0.19069,0.072727,-0.046512,-0.096346,0.21082,0.044444,0.070595,0.026337,0.19867,0.09234,45,2,5.5,5.5,0,9,8,8,0,0,1,0,1,1,n,n,m,m,m,m,m,m,m,n,n,,,,b
tel_aus_3.5Mar_d171_m011,teleworking,Austria,3.5,Market Formation,PrivateEquityDeals,# deals,b6,209.97,,0.0046113,2016.1,0.020929,0.25,,,-9.1874,0.21512,0.15769,0.18257,0.066667,,,,,0.084452,0.040854,0.19719,0.094715,45,2,4,4,0,6,5,5,0,0,1,0,1,1,n,n,m,m,m,m,m,m,m,n,n,,,,b
tel_aus_3.5Mar_d175_m027,teleworking,Austria,3.5,Market Formation,PrivateEquityInvestment,$ million,b6,0.093497,,0.0037582,2112,47.001,681.03,,,-7.4858,0.079475,0.01212,0.18101,0.0718,,,,,0.066929,0.022497,0.18224,0.079836,45,2,0.0017154,0.00080771,0.00090769,6,5,0,0,0,1,0,0,1,n,n,m,m,m,m,m,m,m,n,n,,,,b
tel_aus_3.5Mar_d200_m027,teleworking,Austria,3.5,Market Formation,TotalFundraisingAmount,$ million,b6,0.093497,,0.0037582,2112,47.001,681.03,,,-7.4858,0.079475,0.01212,0.18101,0.0718,,,,,0.066929,0.022497,0.18224,0.079836,45,2,0.0017154,0.00080771,0.00090769,6,5,0,0,0,1,0,0,1,n,n,m,m,m,m,m,m,m,n,n,,,,b
tel_aus_3.5Mar_d204_m011,teleworking,Austria,3.5,Market Formation,TotalFundraisingDeals,# deals,b6,209.97,,0.0046113,2016.1,0.020929,0.25,,,-9.1874,0.21512,0.15769,0.18257,0.066667,,,,,0.084452,0.040854,0.19719,0.094715,45,2,4,4,0,6,5,5,0,0,1,0,1,1,n,n,m,m,m,m,m,m,m,n,n,,,,b
tel_aus_3.5Mar_d242_m156,teleworking,Austria,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,b6,0.34091,0.21274,0.17918,2021.7,12.89,19.708,1.8842,2014.3,-357.12,0.99203,0.99144,0.30609,0.1738,0.98146,0.98058,0.46675,0.29086,0.46083,0.43516,2.5171,1.9312,45,11,0.71038,0.050742,0.65964,11,0,10,0,0,0,0.8323,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,b
tel_aus_3.5Mar_d243_m157,teleworking,Austria,3.5,Market Formation,Partial up to max CumulativeStartups,Partial up to max cum. # companies,b6,8.4278,0.0034971,0.026276,2013.8,0.52142,1.125,1554.5,1.5751e+05,-52.346,0.90956,0.9026,0.14265,0.040746,-0.24038,-0.3024,0.52827,0.23256,0.47259,0.44622,0.34447,0.27848,43,9,1.7778,0.88888,0.88888,9,0,8,0,0,0,0.75,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,b
tel_aus_3.5Mar_d244_m158,teleworking,Austria,3.5,Market Formation,cumulative NewStartups,cumulative # companies,b6,0.26407,0.15904,0.032938,2020,16.641,2.6754,0.012523,1991.4,-65.631,0.90492,0.89796,0.18181,0.10318,0.89232,0.88719,0.19348,0.12669,0.52635,0.5038,0.40579,0.32111,45,11,0.74755,0.37378,0.37378,11,2,10,1,0,0,0.85,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,b
tel_aus_3.5Mar_d245_m159,teleworking,Austria,3.5,Market Formation,Partial up to max NewStartups,Partial up to max # companies,b6,13.037,0.0014566,0.0047619,2014.5,0.33708,925.09,1554.9,1.5746e+05,-9.481,1,1,3.6867e-07,6.3311e-08,-0.029412,-0.09375,0.16903,0.028571,0.083333,0.026042,0.15951,0.068844,35,1,0.001081,0.001081,0,1,0,0,0,0,,,1,1,y,n,m,m,m,m,m,m,m,n,n,,,,b
tel_aus_3.5Mar_d246_m160,teleworking,Austria,3.5,Market Formation,cumulative PrivateEquityDeals,cumulative # deals,b6,0.45399,0.21667,0.0278,2020,9.6795,2.3839,0.010109,1998.9,-55.411,0.93593,0.93124,0.14275,0.066128,0.90856,0.9042,0.17053,0.096727,0.40987,0.38177,0.43321,0.33513,45,8,0.83896,0.41948,0.41948,8,2,7,1,0,0,0.82353,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,b
tel_aus_3.5Mar_d247_m161,teleworking,Austria,3.5,Market Formation,Partial up to max PrivateEquityDeals,Partial up to max # deals,b6,13.328,,0.0040486,2017.5,0.32972,1076.2,,,-8.0648,1,1,2.6454e-07,4.3907e-08,,,,,0.076923,0.024176,0.15379,0.063925,38,1,0.00092923,0.00092923,0,1,0,0,0,0,,,1,1,y,n,m,m,m,m,m,m,m,n,n,,,,b
tel_aus_3.5Mar_d248_m162,teleworking,Austria,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,b6,6.5462,0.1868,0.027346,2016.8,0.6713,1.4041,0.014067,1997.2,-54.501,0.96009,0.95717,0.10735,0.042146,0.87106,0.86492,0.19296,0.11236,0.43677,0.40995,0.40329,0.33365,45,8,1.2237,0.83198,0.39175,8,2,7,1,0,0,0.8527,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,b
tel_aus_3.5Mar_d249_m163,teleworking,Austria,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,b6,14.228,,0.0047297,2017.5,0.30886,1054.7,,,-9.4215,1,1,1.2587e-07,2.1703e-08,,,,,0.076923,0.024176,0.17967,0.074679,38,1,0.0011076,0.0011076,0,1,0,0,0,0,,,0,1,y,n,m,m,m,m,m,m,m,n,n,,,,b
tel_aus_3.5Mar_d250_m162,teleworking,Austria,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,b6,6.5462,0.1868,0.027346,2016.8,0.6713,1.4041,0.014067,1997.2,-54.501,0.96009,0.95717,0.10735,0.042146,0.87106,0.86492,0.19296,0.11236,0.43677,0.40995,0.40329,0.33365,45,8,1.2237,0.83198,0.39175,8,2,7,1,0,0,0.8527,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,b
tel_aus_3.5Mar_d251_m163,teleworking,Austria,3.5,Market Formation,Partial up to max TotalFundraisingAmount,Partial up to max $ million,b6,14.228,,0.0047297,2017.5,0.30886,1054.7,,,-9.4215,1,1,1.2587e-07,2.1703e-08,,,,,0.076923,0.024176,0.17967,0.074679,38,1,0.0011076,0.0011076,0,1,0,0,0,0,,,0,1,y,n,m,m,m,m,m,m,m,n,n,,,,b
tel_aus_3.5Mar_d252_m160,teleworking,Austria,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,b6,0.45399,0.21667,0.0278,2020,9.6795,2.3839,0.010109,1998.9,-55.411,0.93593,0.93124,0.14275,0.066128,0.90856,0.9042,0.17053,0.096727,0.40987,0.38177,0.43321,0.33513,45,8,0.83896,0.41948,0.41948,8,2,7,1,0,0,0.82353,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,b
tel_aus_3.5Mar_d253_m161,teleworking,Austria,3.5,Market Formation,Partial up to max TotalFundraisingDeals,Partial up to max # deals,b6,13.328,,0.0040486,2017.5,0.32972,1076.2,,,-8.0648,1,1,2.6454e-07,4.3907e-08,,,,,0.076923,0.024176,0.15379,0.063925,38,1,0.00092923,0.00092923,0,1,0,0,0,0,,,1,1,y,n,m,m,m,m,m,m,m,n,n,,,,b
tel_eun_1.1Ado_d090_m088,teleworking,EU,1.1,Adoption over time,Employed persons teleworking as a % of total employment,% teleworkers of total employment,b6,0.29087,0.001757,0.0081818,2017.6,15.108,0.13246,1555.1,1.5751e+05,-16.441,0.59311,0.38966,0.019821,0.016733,-5.702,-7.6169,0.080444,0.0742,0.57197,0.44968,0.020329,0.016785,10,10,0.98901,0.36239,0.62663,10,2,9,1,0,1,0.87792,1,1,m,y,y,y,y,y,y,y,y,m,y,,,,b
tel_eun_1.1Ado_d317_m181,teleworking,EU,1.1,Adoption over time,Partial up to 2019 Employed persons teleworking as a % of total employment,Partial up to 2019 % teleworkers of total employment,b6,0.024074,0.0011076,0.0012,2392.6,182.54,430.76,1555.3,1.5748e+05,-2.3695,0.86734,0.66836,0.00080532,0.00060998,-518.2,-864.34,0.050382,0.050333,0.85909,0.76515,0.00082999,0.00062222,6,6,0.00012536,0.00011143,1.3929e-05,6,0,5,0,0,0,0.8281,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,b
tel_eun_3.2Adc_d087_m116,teleworking,EU,3.2,Adopter characteristics,Employed persons (Age: 15-24) teleworking as a percentage of total employees age: 15-24 (%),Percentage of employment within age group,b6,0.56211,0.0015011,0.0054,2017.1,7.8178,0.058175,1555.2,1.575e+05,-10.863,0.615,0.384,0.011579,0.010051,-3.4288,-4.9051,0.039273,0.034556,0.55822,0.41097,0.012404,0.010138,9,9,1.1861,0.29222,0.89386,9,2,6,1,1,1,0.86204,1,1,m,y,y,y,y,y,y,y,y,m,y,,,,b
tel_eun_3.2Adc_d088_m116,teleworking,EU,3.2,Adopter characteristics,Employed persons (Age: 25-49) teleworking as a percentage of total employees age: 25-49 (%),Percentage of employment within age group,b6,0.32612,,0.0090061,2018.1,13.475,0.13318,,,-18.108,0.63212,0.44817,0.020157,0.016905,,,,,0.60589,0.49329,0.020863,0.017205,10,10,0.99117,0.32288,0.66829,10,2,9,1,0,1,0.87153,1,1,m,y,y,y,y,y,y,y,y,m,y,,,,b
tel_eun_3.2Adc_d089_m116,teleworking,EU,3.2,Adopter characteristics,Employed persons (Age: 50+) teleworking as a percentage of total employees age: 50+ (%),Percentage of employment within age group,b6,-0.23355,0.0015374,0.0058424,2252.1,-18.816,0.0862,1555.2,1.575e+05,-11.707,-1.3101e-14,-0.5,0.023655,0.02104,-13.279,-17.359,0.089387,0.0862,0.50326,0.36134,0.016672,0.013714,10,10,1.5081,0.75406,0.75406,10,2,7,1,1,0,0.89439,1,1,n,y,y,y,y,y,y,y,y,n,y,,,,b
tel_eun_3.2Adc_d098_m036,teleworking,EU,3.2,Adopter characteristics,Female employees teleworking as a % of total female employment,% female teleworkers of total female employment,b6,0.2972,0.0018227,0.0088909,2017.6,14.786,0.14207,1555.1,1.5751e+05,-17.867,0.57525,0.36288,0.022376,0.018904,-5.3886,-7.2139,0.086781,0.0797,0.55323,0.42558,0.022949,0.018953,10,10,1.0136,0.35898,0.65462,10,2,7,1,1,1,0.8753,1,1,m,y,y,y,y,y,y,y,y,m,y,,,,b
tel_eun_3.2Adc_d117_m039,teleworking,EU,3.2,Adopter characteristics,Male employees teleworking as a % of total male employment,% male teleworkers of total male employment,b6,0.29,0.10526,0.007703,2017.5,15.153,0.12506,2.1322,2051.3,-15.478,0.60118,0.40176,0.018349,0.015483,0.56187,0.43669,0.019232,0.014897,0.57986,0.45983,0.018833,0.015522,10,10,0.99149,0.35982,0.63168,10,2,7,1,1,1,0.87989,1,1,m,y,y,y,y,y,y,y,y,m,y,,,,b
tel_eun_3.5Mar_d074_m128,teleworking,EU,3.5,Market Formation,CumulativeStartups,cum. # companies,b6,0.18458,0.13413,1.4141,2024,23.808,168.54,1.4135,1993.2,-2815.7,0.98374,0.98255,2.8873,1.8397,0.97927,0.97828,3.26,1.8356,0.65789,0.6416,13.243,10.557,45,32,0.45686,0.0059332,0.45092,32,1,31,0,0,0,0.9019,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,b
tel_eun_3.5Mar_d126_m008,teleworking,EU,3.5,Market Formation,NewStartups,# companies,b6,0.39568,0.014427,0.14242,2012.9,11.106,6.1288,1552.4,1.5773e+05,-283.42,0.38808,0.3433,2.7129,1.4743,-0.24343,-0.30264,3.8672,1.7111,0.28446,0.25038,2.9337,1.8165,45,19,2.6106,0.16316,2.4474,31,3,30,0,0,1,0.62556,0,1,m,y,y,m,m,m,m,y,m,m,m,,,,b
