Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log,use_lin,Innovation Name_clean,Spatial Scale_clean,Indicator Number_clean,Indicator Name_clean,Description_clean,Metric_clean, GN scoring ,GN comments,CW scoring
tel_net_3.5Mar_d253_m161,teleworking,The Netherlands,3.5,Market Formation,Partial up to max TotalFundraisingDeals,Partial up to max # deals,b6,1.3247,0.0044715,0.036505,2016.5,3.3173,2.0355,1554.3,1.5753e+05,-72.746,0.90158,0.8942,0.22949,0.074651,-0.18919,-0.2472,0.79772,0.31818,0.40155,0.37236,0.5659,0.42942,44,8,1.4738,0.49128,0.98256,8,1,7,1,0,1,0.78571,0,1,y,y,y,y,y,y,y,y,y,y,y,teleworking,thenetherlands,35,marketformation,partialuptomaxtotalfundraisingdeals,partialuptomax#deals,,,
tel_net_3.5Mar_d171_m011,teleworking,The Netherlands,3.5,Market Formation,PrivateEquityDeals,# deals,b6,23.444,0.0030383,0.021476,2015.5,0.18745,1,1554.6,1.575e+05,-42.794,0.78261,0.7667,0.21082,0.044445,-0.19565,-0.25259,0.49441,0.2,0.38049,0.35099,0.35589,0.27537,45,8,2,1,1,9,2,8,1,0,1,0.63636,0,1,y,y,y,m,m,m,m,y,y,m,m,teleworking,thenetherlands,35,marketformation,privateequitydeals,#deals,,,
tel_net_3.5Mar_d175_m027,teleworking,The Netherlands,3.5,Market Formation,PrivateEquityInvestment,$ million,b6,371.33,0.31897,0.018474,2021.1,0.011834,1.906,0.00013382,1993.8,-36.828,0.93387,0.92903,0.12418,0.047368,0.74278,0.73054,0.24489,0.097652,0.24688,0.21102,0.41904,0.26647,45,8,1.1186,0.063047,1.0556,9,1,4,1,1,1,0.68706,0,1,y,y,y,m,m,m,m,y,m,m,m,teleworking,thenetherlands,35,marketformation,privateequityinvestment,million,,,
tel_net_3.5Mar_d200_m027,teleworking,The Netherlands,3.5,Market Formation,TotalFundraisingAmount,$ million,b6,0.41277,0.0031106,0.022184,2021.8,10.646,2.6181,1554.6,1.575e+05,-44.22,0.67514,0.65137,0.31168,0.12412,-0.12483,-0.1784,0.57996,0.19321,0.2776,0.2432,0.46478,0.31899,45,8,0.81438,0.045899,0.76848,9,1,4,1,1,1,0.56782,0,1,m,y,y,m,m,m,m,y,m,m,m,teleworking,thenetherlands,35,marketformation,totalfundraisingamount,million,,,
tel_net_3.5Mar_d204_m011,teleworking,The Netherlands,3.5,Market Formation,TotalFundraisingDeals,# deals,b6,1.5339,0.0044271,0.0361,2016.3,2.865,1.8531,1554.3,1.5753e+05,-71.939,0.86679,0.85704,0.26654,0.10122,-0.20833,-0.26587,0.80277,0.33333,0.41214,0.38415,0.55993,0.42107,45,9,1.6189,0.53962,1.0792,9,2,8,1,0,1,0.82759,0,1,y,y,y,y,y,y,y,y,y,y,y,teleworking,thenetherlands,35,marketformation,totalfundraisingdeals,#deals,,,
tel_usa_1.1Ado_d091_m117,teleworking,US,1.1,Adoption over time,Employed persons teleworking as a percentage of the total employment (%),Percentage of total employment,b6,0.099701,0.0013676,0.0039119,2130.2,44.076,8726.3,1555.1,1.5747e+05,-7.7839,0.45522,0.38712,0.050424,0.034681,-1.2001,-1.3761,0.10133,0.074839,0.29345,0.23692,0.057424,0.037884,28,28,4.0109e-05,8.0217e-07,3.9307e-05,44,3,27,0,0,1,0.73108,1,1,m,y,y,m,y,m,y,m,m,m,m,teleworking,us,11,adoptionovertime,employedpersonsteleworkingasapercentageofthetotalemployment%,percentageoftotalemployment,,,
tel_usa_1.1Ado_d324_m183,teleworking,US,1.1,Adoption over time,Partial up to 2019 Employed persons teleworking as a percentage of the total employment (%),Partial up to 2019 Percentage of total employment,b6,0.29096,0.010873,0.00063691,1986.6,15.103,0.051796,4.1631e-05,1355.9,-1.2286,0.72172,0.67998,0.0055261,0.0044233,0.2203,0.14605,0.00925,0.0074778,0.27159,0.20222,0.0089406,0.0077057,24,24,1.2163,0.13515,1.0812,40,10,23,1,0,1,0.95575,1,1,y,y,y,y,y,y,y,y,m,y,m,teleworking,us,11,adoptionovertime,partialupto2019employedpersonsteleworkingasapercentageofthetotalemployment%,partialupto2019percentageoftotalemployment,,,
tel_usa_1.1Ado_d331_m185,teleworking,US,1.1,Adoption over time,teleworkers as a share of all employed persons,market share,b6,0.099701,0.0013676,0.0039119,2130.2,44.076,8726.3,1555.1,1.5747e+05,-7.7839,0.45522,0.38712,0.050424,0.034681,-1.2001,-1.3761,0.10133,0.074839,0.29345,0.23692,0.057424,0.037884,28,28,4.0109e-05,8.0217e-07,3.9307e-05,44,3,27,0,0,1,0.73108,1,1,m,y,y,m,y,m,y,m,m,m,m,teleworking,us,11,adoptionovertime,teleworkersasashareofallemployedpersons,marketshare,,,
tel_usa_3.5Mar_d242_m156,teleworking,US,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,b6,0.11703,0.10751,28.644,2037.5,37.549,9207.8,0.00098622,1891,-57004,0.99886,0.99877,14.361,13.227,0.99845,0.99838,16.711,14.514,0.76658,0.75547,205.27,170.02,45,42,0.17116,0.00021721,0.17094,42,0,41,0,0,0,0.90209,0,0,y,y,y,y,y,y,y,m,y,m,y,teleworking,us,35,marketformation,cumulativecumulativestartups,cumulativecum#companies,,,
tel_usa_3.5Mar_d244_m158,teleworking,US,3.5,Market Formation,cumulative NewStartups,cumulative # companies,b6,0.11629,0.0982,2.7565,2031,37.79,478.95,0.39848,1963.5,-5483.5,0.98941,0.98864,4.1669,2.9649,0.98777,0.98719,4.4781,3.1973,0.78154,0.77113,18.927,16.093,45,42,0.28187,0.0041758,0.27769,42,1,41,0,0,0,0.92516,0,0,y,y,y,y,y,y,y,y,y,y,y,teleworking,us,35,marketformation,cumulativenewstartups,cumulative#companies,,,
tel_usa_3.5Mar_d246_m160,teleworking,US,3.5,Market Formation,cumulative PrivateEquityDeals,cumulative # deals,b6,0.31701,0.20889,2.5739,2022.8,13.862,334.56,0.07146,1985.8,-5128.5,0.99477,0.99439,3.4518,2.3121,0.98893,0.9884,5.0213,2.7835,0.49056,0.4663,34.065,25.864,45,27,0.5679,0.002989,0.56492,27,0,26,0,0,1,0.84607,0,0,y,y,y,y,y,y,y,y,y,y,y,teleworking,us,35,marketformation,cumulativeprivateequitydeals,cumulative#deals,,,
tel_usa_3.5Mar_d248_m162,teleworking,US,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,b6,0.2991,0.2247,10.59,2024.8,14.692,1983.9,0.00091961,1962.6,-21100,0.98855,0.98771,21.409,13.758,0.98619,0.98553,23.514,13.039,0.47253,0.44742,145.31,106.82,45,27,0.41495,0.0025203,0.41243,27,0,26,0,0,1,0.83065,0,0,y,y,y,y,y,y,y,y,y,y,y,teleworking,us,35,marketformation,cumulativeprivateequityinvestment,cumulativemillion,,,
tel_usa_3.5Mar_d074_m128,teleworking,US,3.5,Market Formation,CumulativeStartups,cum. # companies,b6,0.11629,0.0982,2.7565,2031,37.79,478.95,0.39848,1963.5,-5483.5,0.98941,0.98864,4.1669,2.9649,0.98777,0.98719,4.4781,3.1973,0.78154,0.77113,18.927,16.093,45,42,0.28187,0.0041758,0.27769,42,1,41,0,0,0,0.92516,0,0,y,y,y,y,y,y,y,y,y,y,y,teleworking,us,35,marketformation,cumulativestartups,cum#companies,,,
tel_usa_3.5Mar_d250_m162,teleworking,US,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,b6,1.125,0.18309,61.537,2018.9,3.9061,3899,4.3919e-05,1923.1,-1.2256e+05,0.94631,0.94238,260.68,184.79,0.91346,0.90934,330.96,195.57,0.5046,0.48101,791.87,621.86,45,33,1.0182,0.00038472,1.0179,33,0,32,0,0,1,0.86775,0,0,y,y,y,m,y,m,y,y,y,m,m,teleworking,us,35,marketformation,cumulativetotalfundraisingamount,cumulativemillion,,,
tel_usa_3.5Mar_d252_m160,teleworking,US,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,b6,0.18958,0.17548,3.6534,2033.5,23.18,1872.9,0.034925,1973.1,-7276.4,0.98944,0.98867,6.4685,4.4775,0.98925,0.98874,6.5256,4.4227,0.56814,0.54757,41.367,31.925,45,33,0.13241,0.00053392,0.13188,33,0,32,0,0,0,0.86147,0,0,y,y,y,y,y,y,y,m,y,m,y,teleworking,us,35,marketformation,cumulativetotalfundraisingdeals,cumulative#deals,,,
tel_usa_3.5Mar_d126_m008,teleworking,US,3.5,Market Formation,NewStartups,# companies,b6,0.5144,0.019902,0.20145,2011.7,8.5428,8.4967,1551.6,1.5781e+05,-400.3,0.55751,0.52514,2.582,1.7022,-0.59735,-0.67341,4.9058,3,0.4543,0.42832,2.8674,1.9518,45,32,1.8831,0.11769,1.7654,41,3,34,0,1,1,0.82918,0,1,m,y,y,m,m,m,y,y,y,m,m,teleworking,us,35,marketformation,newstartups,#companies,,,
tel_usa_3.5Mar_d243_m157,teleworking,US,3.5,Market Formation,Partial up to max CumulativeStartups,Partial up to max cum. # companies,b6,0.11629,0.0982,2.7565,2031,37.79,478.95,0.39848,1963.5,-5483.5,0.98941,0.98864,4.1669,2.9649,0.98777,0.98719,4.4781,3.1973,0.78154,0.77113,18.927,16.093,45,42,0.28187,0.0041758,0.27769,42,1,41,0,0,0,0.92516,0,0,y,y,y,y,y,y,y,y,y,y,y,teleworking,us,35,marketformation,partialuptomaxcumulativestartups,partialuptomaxcum#companies,,,
tel_usa_3.5Mar_d245_m159,teleworking,US,3.5,Market Formation,Partial up to max NewStartups,Partial up to max # companies,b6,0.13073,0.13073,0.24828,2094,33.613,2.0508e+05,6.0318,2014.2,-493.68,0.85111,0.83935,1.5296,1.151,0.85111,0.84347,1.5296,1.151,0.57631,0.55458,2.5803,1.9238,42,30,7.8016e-05,4.876e-06,7.314e-05,39,1,32,0,1,1,0.80732,0,1,y,y,y,m,m,m,y,m,y,m,m,teleworking,us,35,marketformation,partialuptomaxnewstartups,partialuptomax#companies,,,
tel_usa_3.5Mar_d247_m161,teleworking,US,3.5,Market Formation,Partial up to max PrivateEquityDeals,Partial up to max # deals,b6,0.46963,0.043012,0.44228,2018.8,9.3573,34.493,1546.1,1.5835e+05,-881.14,0.96429,0.96161,1.5415,0.86489,-0.25152,-0.31257,9.1254,4.0909,0.47406,0.44841,5.9156,4.471,44,21,0.95671,0.028991,0.92772,26,1,25,0,0,1,0.878,0,1,y,y,y,y,y,y,y,y,y,y,y,teleworking,us,35,marketformation,partialuptomaxprivateequitydeals,partialuptomax#deals,,,
tel_usa_3.5Mar_d249_m163,teleworking,US,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,b6,0.41407,0.25816,1.9979,2021.6,10.613,269.83,0.16391,1995.9,-3980.6,0.89995,0.89244,13.033,6.4993,0.89282,0.88759,13.49,7.1253,0.37909,0.3488,32.468,22.922,44,21,0.68617,0.0027785,0.6834,26,1,11,0,1,1,0.73337,0,0,y,y,y,m,m,m,y,y,y,m,m,teleworking,us,35,marketformation,partialuptomaxprivateequityinvestment,partialuptomaxmillion,,,
tel_usa_3.5Mar_d251_m163,teleworking,US,3.5,Market Formation,Partial up to max TotalFundraisingAmount,Partial up to max $ million,b6,43.907,0.5592,9.7292,2018.1,0.10009,1366.5,1.9826e-07,1979.5,-19378,0.94949,0.94539,67.087,26.508,0.70198,0.6863,162.95,59.644,0.14873,0.10393,275.4,144.19,41,23,1.1982,0.00027443,1.198,29,1,13,0,1,1,0.47553,0,0,y,y,y,m,m,m,m,y,m,m,m,teleworking,us,35,marketformation,partialuptomaxtotalfundraisingamount,partialuptomaxmillion,,,
tel_usa_3.5Mar_d253_m161,teleworking,US,3.5,Market Formation,Partial up to max TotalFundraisingDeals,Partial up to max # deals,b6,0.46704,0.18267,0.54461,2018.3,9.4092,39.524,6.3358,2012.9,-1084.7,0.96813,0.96574,1.7349,1.158,0.93759,0.93454,2.428,1.4657,0.50632,0.48224,6.8288,5.2611,44,26,0.93615,0.025301,0.91085,32,1,31,0,0,1,0.88288,0,1,y,y,y,m,m,m,y,y,y,m,m,teleworking,us,35,marketformation,partialuptomaxtotalfundraisingdeals,partialuptomax#deals,,,
tel_usa_3.5Mar_d171_m011,teleworking,US,3.5,Market Formation,PrivateEquityDeals,# deals,b6,0.65612,0.041824,0.43057,2017.3,6.6976,24.346,1546.4,1.5832e+05,-857.77,0.86695,0.85722,2.9592,1.3043,-0.27086,-0.33138,9.1457,4.2222,0.47508,0.45009,5.8778,4.3846,45,22,1.3555,0.041075,1.3144,27,2,26,0,0,1,0.92109,0,1,y,y,y,y,y,y,y,y,y,y,y,teleworking,us,35,marketformation,privateequitydeals,#deals,,,
tel_usa_3.5Mar_d175_m027,teleworking,US,3.5,Market Formation,PrivateEquityInvestment,$ million,b6,4.2408,0.15491,1.8921,2018.4,1.0362,109.16,0.67706,1990.1,-3769.7,0.73431,0.71487,21.011,9.0929,0.63114,0.61358,24.757,12.125,0.36341,0.33309,32.524,22.632,45,22,1.6961,0.0068681,1.6892,27,2,12,0,1,1,0.7739,0,0,y,y,y,m,m,m,y,y,y,m,m,teleworking,us,35,marketformation,privateequityinvestment,million,,,
tel_usa_3.5Mar_d200_m027,teleworking,US,3.5,Market Formation,TotalFundraisingAmount,$ million,b6,35.922,0.10659,8.2705,2018.1,0.12233,565.72,0.035431,1935.4,-16469,0.41996,0.37752,219.58,83.291,0.18783,0.14916,259.83,114.61,0.13879,0.097781,267.56,133.43,45,27,2.8943,0.00066287,2.8936,33,5,17,1,1,1,0.50314,0,0,m,y,y,m,m,m,m,y,m,m,m,teleworking,us,35,marketformation,totalfundraisingamount,million,,,
tel_usa_3.5Mar_d204_m011,teleworking,US,3.5,Market Formation,TotalFundraisingDeals,# deals,b6,0.67696,0.13097,0.52833,2017,6.4914,28.785,8.6467,2013.9,-1052.2,0.87528,0.86615,3.4116,1.7906,0.77019,0.75925,4.6308,2.5186,0.50452,0.48092,6.7998,5.1794,45,27,1.2854,0.03474,1.2506,33,2,32,0,0,1,0.92688,0,1,y,y,y,m,m,m,y,y,y,m,m,teleworking,us,35,marketformation,totalfundraisingdeals,#deals,,,
tel_usa_4.1Kso_d213_m100,teleworking,US,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,b6,0.46149,0.18584,4.4041,2019.5,9.5223,106.55,0.095622,1986.3,-8841.5,0.91959,0.9054,9.0226,7.1565,0.88056,0.86729,10.996,8.7692,0.70246,0.6694,17.356,15.549,21,20,0.93856,0.0029058,0.93565,20,2,14,1,1,1,0.86114,0,1,y,y,y,m,y,m,y,y,y,m,m,teleworking,us,41,knowledgeflowssocialnetworks,annualisedgooglesearchfrequencyindex100monthlymax,index0100,,,
tel_usa_4.1Kso_d239_m153,teleworking,US,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,b6,0.34256,0.22985,4.2395,2022.2,12.828,176.97,0.073375,1991.4,-8510.6,0.9244,0.91022,8.2821,7.0331,0.91837,0.90876,8.6061,7.5647,0.65867,0.61852,17.598,15.64,20,19,0.56507,0.0017495,0.56332,19,1,13,0,1,1,0.8017,0,1,y,y,y,m,y,m,y,y,y,m,m,teleworking,us,41,knowledgeflowssocialnetworks,partialuptomaxannualisedgooglesearchfrequencyindex100monthlymax,partialuptomaxindex0100,,,
tex_glo_3.3Leg_d183_m020,textile recycling,Global,3.3,Risk & uncertainty (shared expectations),Scientific publications on textile waste water treatment,# publications,m14,0.11534,0.11533,10.114,2093.2,38.1,2.766e+06,0.00096519,1904.4,-20060,0.97812,0.97678,28.108,17.74,0.97812,0.97724,28.108,17.741,0.66295,0.64946,110.31,85.128,53,45,0.00027585,3.6153e-07,0.00027549,48,1,47,0,0,1,0.90323,0,0,y,y,y,y,y,y,y,m,y,m,y,textilerecycling,global,33,riskuncertaintysharedexpectations,scientificpublicationsontextilewastewatertreatment,#publications,1,,
tex_glo_3.5Mar_d242_m156,textile recycling,Global,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,m14,0.13494,0.13494,11.585,2119.5,32.565,2.8407e+08,0.0087568,1940.2,-23067,0.99808,0.99793,7.869,6.4959,0.99808,0.99798,7.869,6.4959,0.67149,0.65547,102.89,81.158,44,44,2.5276e-06,3.5203e-09,2.5241e-06,44,0,43,0,0,0,0.87389,0,0,y,y,y,y,y,y,y,m,y,m,y,textilerecycling,global,35,marketformation,cumulativecumulativestartups,cumulativecum#companies,,,
tex_glo_3.5Mar_d244_m158,textile recycling,Global,3.5,Market Formation,cumulative NewStartups,cumulative # companies,m14,0.19432,0.13481,1.4593,2023,22.614,156.58,0.65116,1987.4,-2906,0.9912,0.99053,2.1608,1.8091,0.98592,0.98523,2.7327,1.7142,0.64762,0.63043,13.669,11.305,44,44,0.51091,0.0063863,0.50452,44,1,43,0,0,0,0.90148,0,1,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,cumulativenewstartups,cumulative#companies,,,
tex_glo_3.5Mar_d246_m160,textile recycling,Global,3.5,Market Formation,cumulative PrivateEquityDeals,cumulative # deals,m14,0.36596,0.24205,1.2124,2022.8,12.008,162.3,2.0817,2007.8,-2417.3,0.99761,0.99743,1.141,0.57504,0.99055,0.99009,2.2687,1.3697,0.43511,0.40755,17.542,13.169,44,14,0.59766,0.018484,0.57918,14,0,13,0,0,0,0.81675,0,1,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,cumulativeprivateequitydeals,cumulative#deals,,,
tex_glo_3.5Mar_d248_m162,textile recycling,Global,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,m14,0.65044,0.30594,14.771,2021.6,6.7561,1697.8,1.3655e-07,1948.4,-29455,0.98806,0.98717,34.985,13.998,0.96883,0.96731,56.536,26.1,0.34309,0.31104,259.54,181.86,44,14,0.80037,0.00020615,0.80017,14,0,13,0,0,1,0.78595,0,0,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,cumulativeprivateequityinvestment,cumulativemillion,,,
tex_glo_3.5Mar_d074_m128,textile recycling,Global,3.5,Market Formation,CumulativeStartups,cum. # companies,m14,0.19432,0.13481,1.4593,2023,22.614,156.58,0.65116,1987.4,-2906,0.9912,0.99053,2.1608,1.8091,0.98592,0.98523,2.7327,1.7142,0.64762,0.63043,13.669,11.305,44,44,0.51091,0.0063863,0.50452,44,1,43,0,0,0,0.90148,0,1,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,cumulativestartups,cum#companies,1,,
tex_glo_3.5Mar_d250_m162,textile recycling,Global,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,m14,0.63347,0.29478,18.659,2021.5,6.9371,2072,7.7449e-06,1958.5,-37208,0.99131,0.99066,36.861,17.656,0.97258,0.97124,65.49,30.744,0.35896,0.32769,316.63,224.18,44,14,0.80098,0.00016892,0.80081,14,0,13,0,0,1,0.79652,0,0,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,cumulativetotalfundraisingamount,cumulativemillion,,,
tex_glo_3.5Mar_d252_m160,textile recycling,Global,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,m14,0.34266,0.23227,1.8004,2023,12.824,244.35,0.25138,1996.4,-3589.4,0.99748,0.9973,1.7068,0.89894,0.99119,0.99076,3.1937,1.9544,0.45139,0.42462,25.204,19.11,44,15,0.57295,0.0040925,0.56886,15,0,14,0,0,1,0.82296,0,0,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,cumulativetotalfundraisingdeals,cumulative#deals,,,
tex_glo_3.5Mar_d126_m008,textile recycling,Global,3.5,Market Formation,NewStartups,# companies,m14,0.59539,0.015379,0.1525,2013.5,7.3808,6.397,1552.1,1.5775e+05,-303.57,0.65218,0.62609,1.6882,0.94584,-0.40343,-0.47189,3.3912,1.8182,0.45766,0.4312,2.1081,1.5864,44,20,1.5632,0.15632,1.4069,43,4,42,0,0,1,0.81028,0,1,m,y,y,m,m,m,y,y,y,m,m,textilerecycling,global,35,marketformation,newstartups,#companies,2,,
tex_glo_3.5Mar_d243_m157,textile recycling,Global,3.5,Market Formation,Partial up to max CumulativeStartups,Partial up to max cum. # companies,m14,0.19432,0.13481,1.4593,2023,22.614,156.58,0.65116,1987.4,-2906,0.9912,0.99053,2.1608,1.8091,0.98592,0.98523,2.7327,1.7142,0.64762,0.63043,13.669,11.305,44,44,0.51091,0.0063863,0.50452,44,1,43,0,0,0,0.90148,0,1,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,partialuptomaxcumulativestartups,partialuptomaxcum#companies,,,
tex_glo_3.5Mar_d245_m159,textile recycling,Global,3.5,Market Formation,Partial up to max NewStartups,Partial up to max # companies,m14,0.19236,0.015456,0.15235,2037.4,22.845,289.35,1552.1,1.5775e+05,-303.27,0.83271,0.81877,1.0547,0.6774,-0.33835,-0.41069,2.9833,1.5,0.46505,0.43614,1.8861,1.4766,40,17,0.03456,0.003456,0.031104,40,1,39,0,0,1,0.74438,0,1,y,y,y,m,m,m,y,m,y,m,m,textilerecycling,global,35,marketformation,partialuptomaxnewstartups,partialuptomax#companies,,,
tex_glo_3.5Mar_d247_m161,textile recycling,Global,3.5,Market Formation,Partial up to max PrivateEquityDeals,Partial up to max # deals,m14,0.51307,0.023983,0.24221,2018.3,8.565,15.03,1550.1,1.5796e+05,-482.83,0.82698,0.81401,1.938,0.80336,-0.22388,-0.28358,5.1544,2.2045,0.43578,0.40826,3.4997,2.4704,44,13,1.5303,0.066535,1.4638,14,1,12,0,0,1,0.76133,0,1,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,partialuptomaxprivateequitydeals,partialuptomax#deals,,,
tex_glo_3.5Mar_d249_m163,textile recycling,Global,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,m14,41.659,0.26519,3.4876,2020.1,0.10549,310.7,0.010919,1984.3,-6953.5,0.79619,0.78051,38.918,13.493,0.64506,0.62731,51.359,22,0.25206,0.21466,74.554,46.773,43,12,1.4077,0.0011265,1.4066,13,1,12,0,0,1,0.6478,0,0,y,y,y,m,y,m,m,y,m,m,m,textilerecycling,global,35,marketformation,partialuptomaxprivateequityinvestment,partialuptomaxmillion,,,
tex_glo_3.5Mar_d251_m163,textile recycling,Global,3.5,Market Formation,Partial up to max TotalFundraisingAmount,Partial up to max $ million,m14,58.957,0.26223,4.3061,2020,0.074537,362.8,0.0068022,1981.3,-8585.2,0.84652,0.83472,38.61,14.217,0.73933,0.7263,50.318,21.867,0.29399,0.25869,82.81,53.19,43,13,1.3386,0.00039554,1.3382,13,1,9,0,1,1,0.74126,0,0,y,y,y,m,y,m,y,y,m,m,m,textilerecycling,global,35,marketformation,partialuptomaxtotalfundraisingamount,partialuptomaxmillion,,,
tex_glo_3.5Mar_d253_m161,textile recycling,Global,3.5,Market Formation,Partial up to max TotalFundraisingDeals,Partial up to max # deals,m14,0.50394,0.033822,0.34602,2018.1,8.7201,20.994,1547.9,1.5817e+05,-689.72,0.8314,0.81875,2.6844,1.1264,-0.23688,-0.29721,7.2707,3.1818,0.45172,0.42497,4.8408,3.4671,44,15,1.5242,0.047632,1.4766,15,1,14,0,0,1,0.7816,0,1,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,partialuptomaxtotalfundraisingdeals,partialuptomax#deals,,,
tex_glo_3.5Mar_d171_m011,textile recycling,Global,3.5,Market Formation,PrivateEquityDeals,# deals,m14,0.51307,0.023983,0.24221,2018.3,8.565,15.03,1550.1,1.5796e+05,-482.83,0.82698,0.81401,1.938,0.80336,-0.22388,-0.28358,5.1544,2.2045,0.43578,0.40826,3.4997,2.4704,44,13,1.5303,0.066535,1.4638,14,1,12,0,0,1,0.76133,0,1,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,privateequitydeals,#deals,2,,
tex_glo_3.5Mar_d175_m027,textile recycling,Global,3.5,Market Formation,PrivateEquityInvestment,$ million,m14,34.461,0.18526,3.5458,2020.1,0.12752,264.19,0.040273,1976.6,-7069.6,0.72274,0.70195,45.501,17.415,0.54249,0.52017,58.449,26.871,0.27151,0.23597,73.754,46.507,44,13,1.6556,0.0013248,1.6542,14,2,13,1,0,1,0.67573,0,0,y,y,y,m,y,m,m,y,m,m,m,textilerecycling,global,35,marketformation,privateequityinvestment,million,2,,
tex_glo_3.5Mar_d200_m027,textile recycling,Global,3.5,Market Formation,TotalFundraisingAmount,$ million,m14,34.144,0.17793,4.2889,2020,0.1287,303.28,0.035219,1973,-8550.8,0.7494,0.73061,49.223,19.305,0.59255,0.57268,62.765,28.493,0.30678,0.27297,81.868,52.001,44,14,1.6013,0.00047315,1.6009,14,2,10,1,1,1,0.77445,0,0,y,y,y,m,y,m,y,y,y,m,m,textilerecycling,global,35,marketformation,totalfundraisingamount,million,2,,
tex_glo_3.5Mar_d204_m011,textile recycling,Global,3.5,Market Formation,TotalFundraisingDeals,# deals,m14,0.50394,0.033822,0.34602,2018.1,8.7201,20.994,1547.9,1.5817e+05,-689.72,0.8314,0.81875,2.6844,1.1264,-0.23688,-0.29721,7.2707,3.1818,0.45172,0.42497,4.8408,3.4671,44,15,1.5242,0.047632,1.4766,15,1,14,0,0,1,0.7816,0,1,y,y,y,y,y,y,y,y,y,y,y,textilerecycling,global,35,marketformation,totalfundraisingdeals,#deals,2,,
tex_glo_4.1Kso_d213_m100,textile recycling,Global,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,m14,0.27156,0.27154,2.1811,2061.4,16.183,2.5491e+06,0.035218,1994.7,-4366.5,0.68719,0.63198,14.483,9.8013,0.68719,0.65243,14.483,9.8015,0.26011,0.1779,22.274,18.496,21,20,3.9229e-05,6.2934e-07,3.86e-05,21,0,9,0,1,1,0.73568,0,1,m,y,y,m,y,m,y,m,m,m,m,textilerecycling,global,41,knowledgeflowssocialnetworks,annualisedgooglesearchfrequencyindex100monthlymax,index0100,,,
tex_glo_4.1Kso_d239_m153,textile recycling,Global,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m14,0.27156,0.27154,2.1811,2061.4,16.183,2.5491e+06,0.035218,1994.7,-4366.5,0.68719,0.63198,14.483,9.8013,0.68719,0.65243,14.483,9.8015,0.26011,0.1779,22.274,18.496,21,20,3.9229e-05,6.2934e-07,3.86e-05,21,0,9,0,1,1,0.73568,0,1,m,y,y,m,y,m,y,m,m,m,m,textilerecycling,global,41,knowledgeflowssocialnetworks,partialuptomaxannualisedgooglesearchfrequencyindex100monthlymax,partialuptomaxindex0100,,,
