Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log,use_lin, old GN scoring @retreat,old GN comments,old CW scoring @retreat,comments_fit_CW,comments_delete_CW,comments_alternativeseries_CW,comments_transformations_CW,use_logfit_CW,use_linfit_CW,select_1.1_earegion_CW,select_1.1_allregions_CW,select_non1.1s_earegion_CW,select_non1.1s_allregions_CW,GN final scoring,use_logfit_GN,use_linfit_GN,select_1.1_earegion_GN,select_1.1_allregions_GN,select_non1.1s_earegion_GN,select_non1.1s_allregions_GN,PDF page,use_logfit_AGREE?,use_linfit_AGREE?,select_1.1_earegion_AGREE?,select_1.1_allregions_AGREE?,select_non1.1s_earegion_AGREE?,select_non1.1s_allregions_AGREE?,FINAL AGREED,use_logfit_FIN,use_linfit_FIN,select_1.1_earegion_FIN,select_1.1_allregions_FIN,select_non1.1s_earegion_FIN,select_non1.1s_allregions_FIN,Delete from working file,Unnamed: 89,code_without_indicator_name
org_aus_2.2Rel_d102_m149,organic food consumption,Austria,2.2,Relative Advantage (Profitability),Free range EGGS price,sales price (€/100 pieces),b2,0.026066,0.026065,0.38252,2400.5,168.59,3.5319e+05,5.6205,1976.6,-755.37,0.70079,0.63174,1.254,1.0469,0.70079,0.65804,1.254,1.0469,0.66818,0.62078,1.3206,1.0531,17,17,6.0563e-05,3.375e-05,2.6813e-05,17,0,16,0,0,0,0.92474,0,1,y,y,y,y,y,y,y,m,y,m,y,2,,,* need to create new variable = Conventional:Organic price ratio,0,,,1,1,0,0,0,0,,,,,,,,1027,,,,,,,,1,1,0,0,0,0,delete,,org_aus_2.2_d102_m149
org_aus_2.2Rel_d155_m149,organic food consumption,Austria,2.2,Relative Advantage (Profitability),Organic EGGS price,sales price (€/100 pieces),b2,0.039026,0.039026,0.82724,2297.7,112.6,1.3774e+06,2.9553,1963.3,-1644.2,0.79243,0.74054,2.0336,1.7064,0.79243,0.7605,2.0336,1.7064,0.72985,0.68829,2.32,1.9297,16,16,2.4228e-05,1.4296e-05,9.9321e-06,16,0,15,0,0,0,0.91298,0,1,y,y,y,y,y,y,y,m,y,m,y,2,,,* need to create new variable = Conventional:Organic price ratio,0,,,1,1,0,0,0,0,,,,,,,,1028,,,,,,,,1,1,0,0,0,0,delete,,org_aus_2.2_d155_m149
org_aus_2.2Rel_d156_m148,organic food consumption,Austria,2.2,Relative Advantage (Profitability),Organic MILK price,price (€c/kg),b2,0.020901,0.0209,0.82144,2477.7,210.25,7.004e+05,4.1409,1901.7,-1610.7,0.84929,0.83191,3.0208,2.4916,0.8493,0.83813,3.0208,2.4916,0.83484,0.82261,3.1623,2.5815,30,30,8.2274e-05,3.8985e-05,4.3289e-05,30,2,29,0,0,0,0.95845,0,1,y,y,y,y,y,y,y,m,y,m,y,2,,,* need to create new variable = Conventional:Organic price ratio,0,,,1,1,0,0,0,0,,,,,,,,1029,,,,,,,,1,1,0,0,0,0,delete,,org_aus_2.2_d156_m148
org_aus_4.5Inf_d158_m028,organic food consumption,Austria,4.5,Physical Infrastructure dependence,Organic area share of total farmland [%],%,b2,0.025966,0.0014793,0.0052981,2392.1,169.24,4034.7,1555.2,1.5748e+05,-10.448,0.95604,0.9491,0.0075711,0.0057796,-32.577,-35.935,0.20925,0.20611,0.94715,0.94186,0.008302,0.0067295,23,23,6.8209e-05,3.4129e-05,3.408e-05,23,0,22,0,0,0,0.9521,1,1,y,y,y,y,y,y,y,m,y,m,y,1,,,,0,,,1,1,0,0,0,0,,,,,,,,1054,,,,,,,,1,1,0,0,0,0,delete,,org_aus_4.5_d158_m028
org_can_1.1Ado_d160_m152,organic food consumption,Canada,1.1,Adoption over time,Organic per capita consumption [€/person],€/person,b2,0.087828,0.087827,6.7076,2148.8,50.035,9.4916e+06,0.070498,1935.6,-13435,0.9389,0.92223,7.575,6.4423,0.9389,0.92871,7.575,6.4423,0.89435,0.87674,9.9608,7.8839,15,15,1.5443e-05,4.0078e-06,1.1435e-05,15,0,14,0,0,0,0.88955,0,0,y,y,y,y,y,y,y,m,y,m,y,1,,,,0,,,1,1,0,0,0,0,,,,,,,,1055,,,,,,,,1,1,0,0,0,0,delete,,org_can_2.2_d160_m152
org_can_1.1Ado_d163_m140,organic food consumption,Canada,1.1,Adoption over time,Organic retail sales market size [million],million EUR,b2,0.10347,0.10347,222.79,2132.7,42.471,5.1612e+08,0.00090264,1871.1,-4.4589e+05,0.96967,0.96431,248.6,204.83,0.96967,0.9663,248.6,204.83,0.89326,0.8814,466.33,363.89,21,21,1.1237e-05,1.3618e-06,9.8757e-06,21,0,16,0,1,0,0.88273,0,0,y,y,y,y,y,y,y,m,y,m,y,1,,,,0,,,1,1,0,2,0,0,,,,,,,,1056,,,,,,,,1,1,0,0,0,0,delete,,org_can_1.1_d163_m140
org_can_1.1Ado_d164_m028,organic food consumption,Canada,1.1,Adoption over time,Organic retail sales share [%],%,b2,0.023677,0.0010582,0.00064835,2423.4,185.6,436.97,1555.3,1.5748e+05,-1.2787,0.70542,0.61705,0.0017098,0.0013896,-79.408,-94.028,0.028248,0.028071,0.68835,0.63169,0.0017586,0.0014411,14,14,7.5521e-05,5.7213e-05,1.8308e-05,14,2,13,1,0,0,0.92105,1,1,y,y,y,y,y,y,y,m,y,m,y,2,,,,0,,,1,1,0,0,0,0,,,,,,,,1057,,,,,,,,1,1,0,0,0,0,delete,,org_can_1.1_d164_m028
org_can_4.5Inf_d158_m028,organic food consumption,Canada,4.5,Physical Infrastructure dependence,Organic area share of total farmland [%],%,b2,0.080498,0.0010876,0.00094328,2041.2,54.591,0.15185,1555.2,1.5747e+05,-1.8833,0.96489,0.95935,0.0012218,0.0009506,-4.4031,-4.9434,0.015157,0.013683,0.92077,0.91285,0.0018354,0.0016457,23,23,0.1811,0.032926,0.14817,23,0,22,0,0,0,0.91819,1,1,y,y,y,y,y,y,y,m,y,m,y,1,,,,0,,,1,1,0,0,0,0,,,,,,,,1082,,,,,,,,1,1,0,0,0,0,delete,,org_can_4.5_d158_m028
org_den_1.1Ado_d160_m152,organic food consumption,Denmark,1.1,Adoption over time,Organic per capita consumption [€/person],€/person,b2,0.12476,0.094851,16.074,2024.6,35.224,963.46,0.028679,1920.9,-32147,0.96738,0.96223,20.178,16.297,0.96305,0.95935,21.477,17.864,0.91072,0.9018,33.384,26.28,23,23,0.39813,0.052197,0.34593,23,2,20,0,0,0,0.92631,0,0,y,y,y,y,y,y,y,y,y,y,y,1,,,,0,,,1,1,0,0,0,0,,,,,,,,1083,,,,,,,,1,1,0,0,0,0,delete,,org_den_2.2_d160_m152
org_den_1.1Ado_d163_m140,organic food consumption,Denmark,1.1,Adoption over time,Organic retail sales market size [million],million EUR,b2,0.13135,0.099362,95.527,2024.1,33.456,5535.8,0.0024516,1882.9,-1.9109e+05,0.97288,0.96859,109.39,87.67,0.96824,0.96507,118.37,96.498,0.91003,0.90103,199.24,159.42,23,23,0.40464,0.048773,0.35586,23,2,21,0,0,0,0.92297,0,0,y,y,y,y,y,y,y,y,y,y,y,1,,,,0,,,1,1,2,2,0,0,,,,,,,,1084,,,,,,,,1,1,0,0,0,0,delete,,org_den_1.1_d163_m140
org_den_1.1Ado_d164_m028,organic food consumption,Denmark,1.1,Adoption over time,Organic retail sales share [%],%,b2,0.13793,0.0015237,0.0056579,2014.6,31.861,0.17904,1555.1,1.5749e+05,-11.309,0.95885,0.95062,0.006422,0.0057774,-6.5209,-7.461,0.08682,0.080842,0.95821,0.95298,0.0064719,0.0055014,19,19,0.72608,0.16756,0.55852,19,2,18,1,0,0,0.94228,1,1,y,y,y,y,y,y,y,y,y,y,y,1,,,,0,,,1,1,0,0,0,0,,,,,,,,1085,,,,,,,,1,1,0,0,0,0,delete,,org_den_1.1_d164_m028
org_den_4.5Inf_d158_m028,organic food consumption,Denmark,4.5,Physical Infrastructure dependence,Organic area share of total farmland [%],%,b2,0.040606,0.0012363,0.0025748,2297.3,108.22,7830.4,1555.2,1.5747e+05,-5.1051,0.74797,0.70818,0.010603,0.0094423,-11.877,-13.165,0.075789,0.072787,0.65397,0.61936,0.012424,0.011464,23,23,1.4737e-05,6.6152e-06,8.1222e-06,23,1,17,0,1,0,0.93439,1,1,y,y,y,y,y,y,y,m,y,m,y,2,,,,0,,,1,1,0,0,0,0,,,,,,,,1111,,,,,,,,1,1,0,0,0,0,delete,,org_den_4.5_d158_m028
org_jap_1.1Ado_d160_m152,organic food consumption,Japan,1.1,Adoption over time,Organic per capita consumption [€/person],€/person,b2,0.11908,0.04534,0.45738,2012.1,36.904,16.704,8.947,2013.5,-911.91,0.36215,0.17079,2.4583,1.4301,0.35449,0.23712,2.473,1.3466,0.35882,0.24224,2.4647,1.3999,14,14,1.1345,0.46876,0.66572,14,5,13,1,0,1,0.8613,0,1,m,y,y,y,y,y,y,y,y,m,y,2,,,,0,,,1,1,0,0,0,0,,,,,,,,1131,,,,,,,,1,1,0,0,0,0,delete,,org_jap_2.2_d160_m152
org_jap_1.1Ado_d163_m140,organic food consumption,Japan,1.1,Adoption over time,Organic retail sales market size [million],million EUR,b2,0.09667,0.053216,58.507,2017.1,45.458,2537.7,0.078757,1835.5,-1.1674e+05,0.8646,0.83335,113.23,98.056,0.85833,0.83809,115.82,100.24,0.8676,0.84869,111.97,95.543,17,17,0.63949,0.23556,0.40394,17,0,16,0,0,0,0.92267,0,0,y,y,y,y,y,y,y,y,y,y,y,2,,,,0,,,1,1,0,2,0,0,,,,,,,,1132,,,,,,,,1,1,0,0,0,0,delete,,org_jap_1.1_d163_m140
org_jap_1.1Ado_d164_m028,organic food consumption,Japan,1.1,Adoption over time,Organic retail sales share [%],%,b2,-0.064288,0.021425,0.00026198,2377.5,-68.356,0.0105,1.3888e-13,846.52,-0.51752,-3.1103e-11,-0.3,0.0034046,0.0025,0.082762,-0.084008,0.0032607,0.0021665,0.096216,-0.068109,0.0032367,0.0021581,14,14,1.3333,0.25714,1.0762,14,5,0,1,0,1,0.9408,1,1,n,y,y,y,m,m,y,y,m,n,m,2,drop at end,use lin fit,,0,,,0,1,0,0,0,0,,,,,,,,1133,,,,,,,,0,1,0,0,0,0,delete,,org_jap_1.1_d164_m028
org_jap_4.5Inf_d158_m028,organic food consumption,Japan,4.5,Physical Infrastructure dependence,Organic area share of total farmland [%],%,b2,-0.0084686,0.00077126,-0.0021739,1427.3,-518.91,37.451,1555.4,1.5745e+05,4.6374,0.0086928,-0.14783,0.15618,0.093248,-2.8679,-3.2547,0.30851,0.26565,0.0084504,-0.090705,0.1562,0.09327,23,23,0.020026,0.0034712,0.016555,23,19,22,1,0,1,0.81358,1,1,n,y,y,y,y,y,y,m,m,n,m,2,1 hi pt,,noisy,0,,,0,0,0,0,0,0,,,,,,,,1159,,,,,,,,0,0,0,0,0,0,delete,,org_jap_4.5_d158_m028
org_swi_1.1Ado_d160_m152,organic food consumption,Switzerland,1.1,Adoption over time,Organic per capita consumption [€/person],€/person,b2,0.086049,0.086046,16.496,2133.8,51.069,6.834e+06,0.041018,1913.8,-32966,0.98626,0.98409,13.416,10.758,0.98626,0.98489,13.416,10.757,0.91397,0.90537,33.57,29.478,23,23,6.3937e-05,1.0455e-05,5.3482e-05,23,0,22,0,0,0,0.91894,0,0,y,y,y,y,y,y,y,m,y,m,y,1,,,,0,,,1,1,0,0,0,0,,,,,,,,1160,,,,,,,,1,1,0,0,0,0,delete,,org_swi_2.2_d160_m152
org_swi_1.1Ado_d163_m140,organic food consumption,Switzerland,1.1,Adoption over time,Organic retail sales market size [million],million EUR,b2,0.098236,0.097071,149.82,2060.6,44.734,1.8137e+05,0.00044457,1857,-2.9959e+05,0.98943,0.98776,107.51,86.828,0.98942,0.98836,107.54,86.366,0.9036,0.89396,324.59,285.78,23,23,0.021255,0.0028065,0.018448,23,0,22,0,0,0,0.91141,0,0,y,y,y,y,y,y,y,m,y,m,y,1,,,,0,,,1,1,0,2,0,0,,,,,,,,1161,,,,,,,,1,1,0,0,0,0,delete,,org_swi_1.1_d163_m140
org_swi_1.1Ado_d164_m028,organic food consumption,Switzerland,1.1,Adoption over time,Organic retail sales share [%],%,b2,0.098497,0.062113,0.0045535,2020.5,44.615,0.21576,6.505,2086.4,-9.0944,0.99091,0.98896,0.0023151,0.0018249,0.98448,0.98241,0.0030244,0.0022639,0.98192,0.97951,0.0032646,0.0027478,18,18,0.5191,0.16222,0.35688,19,0,17,0,0,0,0.93468,1,1,y,y,y,y,y,y,y,y,y,y,y,1,,,,0,,,1,1,0,0,0,0,,,,,,,,1162,,,,,,,,1,1,0,0,0,0,delete,,org_swi_1.1_d164_m028
org_swi_4.5Inf_d158_m028,organic food consumption,Switzerland,4.5,Physical Infrastructure dependence,Organic area share of total farmland [%],%,b2,0.03312,0.033119,0.0039447,2344.5,132.68,7575.4,6.644,2132,-7.8088,0.9295,0.91837,0.0073444,0.0067034,0.9295,0.92245,0.0073444,0.0067033,0.89483,0.88431,0.0089704,0.0082371,23,23,2.3603e-05,1.0178e-05,1.3425e-05,23,0,22,0,0,0,0.94782,1,1,y,y,y,y,y,y,y,m,y,m,y,1,,,,0,,,1,1,0,0,0,0,,,,,,,,1188,,,,,,,,1,1,0,0,0,0,delete,,org_swi_4.5_d158_m028
org_uki_1.1Ado_d160_m152,organic food consumption,UK,1.1,Adoption over time,Organic per capita consumption [€/person],€/person,b2,0.028416,0.028404,0.99396,2286,154.65,85332,3.0965,1926.2,-1963.8,0.58117,0.51504,5.5932,4.6247,0.58117,0.53929,5.5932,4.6248,0.58199,0.54019,5.5877,4.6697,23,23,0.00060517,0.00019336,0.00041181,23,1,22,0,0,0,0.94554,0,1,m,y,y,y,y,y,y,m,y,m,y,2,,,,0,,,1,1,0,0,0,0,,,,,,,,1189,,,,,,,,1,1,0,0,0,0,delete,,org_uki_2.2_d160_m152
org_uki_1.1Ado_d163_m140,organic food consumption,UK,1.1,Adoption over time,Organic retail sales market size [million],million EUR,b2,-0.0051613,0.033779,75.903,5881.4,-851.43,2257.8,0.29542,1747,-1.5038e+05,-3.9955e-10,-0.15789,641.57,519.26,0.61654,0.57819,397.29,316.03,0.61586,0.57744,397.64,326.51,23,23,1.533,0.42961,1.1034,23,1,22,0,0,0,0.94283,0,0,n,y,y,y,y,y,y,y,y,n,y,2,,,* error in logfit,0,,,0,1,0,2,0,0,,,,,,,,1190,,,,,,,,0,1,0,0,0,0,delete,,org_uki_1.1_d163_m140
org_uki_1.1Ado_d164_m028,organic food consumption,UK,1.1,Adoption over time,Organic retail sales share [%],%,b2,0.31764,0.0010669,0.00073333,2012,13.835,0.019529,1555.3,1.5749e+05,-1.4634,0.92133,0.87413,0.00057345,0.00045081,-64.69,-86.587,0.016571,0.016444,0.85765,0.8102,0.0007714,0.00064198,9,9,0.93707,0.66568,0.27139,9,3,8,1,0,0,0.89601,1,1,y,y,y,y,y,y,y,y,y,y,y,2,,,,0,,,1,1,0,0,0,0,,,,,,,,1191,,,,,,,,1,1,0,0,0,0,delete,,org_uki_1.1_d164_m028
org_uki_4.5Inf_d158_m028,organic food consumption,UK,4.5,Physical Infrastructure dependence,Organic area share of total farmland [%],%,b2,-0.12361,0.00093692,-0.00063528,2025.3,-35.552,0.040851,1555.2,1.5747e+05,1.3113,0.67902,0.62833,0.0030259,0.0025097,-39.918,-44.01,0.034164,0.033743,0.62254,0.58479,0.0032813,0.0025761,23,23,1.0257,0.64135,0.38432,23,20,3,0,1,0,0.96263,1,1,m,y,y,y,y,y,y,y,y,m,y,2,,,,0,,,1,1,0,0,0,0,,,,,,,,1217,,,,,,,,1,1,0,0,0,0,delete,,org_uki_4.5_d158_m028
pas_aus_1.1Ado_d290_m176,passive building retrofits,Austria,1.1,Adoption over time,cumulative new building,cumulative number of buildings,m5,0.32118,0.069613,47.777,2007.9,13.682,1016.4,0.0048493,1843.7,-95454,0.99461,0.99391,27.891,26.188,0.83168,0.81765,155.89,140.82,0.95922,0.95582,76.731,65.932,27,27,1.0133,0.0029515,1.0104,27,0,26,0,0,1,0.95666,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,2,0,0,,,,,,,,1222,,,,,,,,1,1,0,0,0,0,delete,,pas_aus_1.1_d290_m176
pas_aus_1.1Ado_d291_m176,passive building retrofits,Austria,1.1,Adoption over time,cumulative renovation,cumulative number of buildings,m5,0.507,0.078811,2.2808,2009,8.6676,44.452,1.2205,1974,-4560.5,0.99581,0.99527,1.2025,0.89066,0.79296,0.77571,8.4551,7.9191,0.914,0.90683,5.4494,4.9454,27,27,1.0348,0.022496,1.0123,27,0,26,0,0,0,0.95283,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1223,,,,,,,,1,1,0,0,0,0,delete,,pas_aus_1.1_d291_m176
pas_aus_1.1Ado_d291_m177,passive building retrofits,Austria,1.1,Adoption over time,cumulative renovation,cumulative floorspace,m5,0.45427,0.090146,5211.7,2010.3,9.6737,1.0083e+05,0.00028366,1801.7,-1.0427e+07,0.99382,0.99301,3312.3,2669.5,0.82999,0.81582,17369,16144,0.92865,0.92271,11252,9703.3,27,27,1.0338,0.0017853,1.032,27,0,26,0,0,1,0.94602,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1224,,,,,,,,1,1,0,0,0,0,delete,,pas_aus_1.1_d291_m177
pas_aus_1.1Ado_d291_m178,passive building retrofits,Austria,1.1,Adoption over time,cumulative renovation,cumulative number of units,m5,0.68855,0.09435,103.69,2010.6,6.3822,1922.9,0.0036868,1880.3,-2.0749e+05,0.9855,0.98361,103.23,66.072,0.79801,0.78118,385.36,359.49,0.88717,0.87777,288.01,256.4,27,27,1.0484,0.0010401,1.0474,27,0,26,0,0,1,0.94067,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1225,,,,,,,,1,1,0,0,0,0,delete,,pas_aus_1.1_d291_m178
pas_bel_1.1Ado_d290_m176,passive building retrofits,Belgium,1.1,Adoption over time,cumulative new building,cumulative number of buildings,m5,0.46142,0.043353,0.88195,2008.1,9.5238,22.073,3.1265,1975.2,-1759,0.98127,0.97776,0.80175,0.59051,0.65557,0.61505,3.4385,2.8909,0.75343,0.72442,2.9093,2.45,20,20,0.9967,0.13591,0.86079,20,8,19,1,0,1,0.9601,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,2,0,0,,,,,,,,1233,,,,,,,,1,1,0,0,0,0,delete,,pas_bel_1.1_d290_m176
pas_bel_1.1Ado_d291_m176,passive building retrofits,Belgium,1.1,Adoption over time,cumulative renovation,cumulative number of buildings,m5,1.7405,0.013196,0.13308,2008,2.5249,2.9882,1552.5,1.5776e+05,-265.65,0.96645,0.96016,0.1962,0.094228,-5.2309,-5.964,2.6739,2.45,0.51319,0.45592,0.7474,0.62459,20,17,1.0039,0.66929,0.33465,17,14,16,1,0,0,0.95105,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1234,,,,,,,,1,1,0,0,0,0,delete,,pas_bel_1.1_d291_m176
pas_bel_1.1Ado_d291_m177,passive building retrofits,Belgium,1.1,Adoption over time,cumulative renovation,cumulative floorspace,m5,1.4473,0.045807,88.538,2008.3,3.0363,1935.4,0.036383,1782.2,-1.768e+05,0.96788,0.96186,125.09,61.368,0.43375,0.36713,525.25,410.46,0.53496,0.48025,476,392.78,20,17,0.99825,0.58438,0.41387,17,14,16,1,0,0,0.95172,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1235,,,,,,,,1,1,0,0,0,0,delete,,pas_bel_1.1_d291_m177
pas_bel_1.1Ado_d291_m178,passive building retrofits,Belgium,1.1,Adoption over time,cumulative renovation,cumulative number of units,m5,6.5193,0.054883,0.6406,2009.2,0.67407,12.006,6.1069,2007.7,-1281.3,0.9916,0.99002,0.44682,0.10835,0.45617,0.39219,3.5946,3.1404,0.57428,0.52419,3.1804,2.8083,20,17,0.99952,0.16659,0.83293,17,14,16,1,0,1,0.9428,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1236,,,,,,,,1,1,0,0,0,0,delete,,pas_bel_1.1_d291_m178
pas_ger_1.1Ado_d290_m176,passive building retrofits,Germany,1.1,Adoption over time,cumulative new building,cumulative number of buildings,m5,0.6388,0.044032,4.8917,2001.8,6.8792,157.79,0.37085,1883.9,-9727.2,0.98251,0.97668,7.4105,6.5309,0.77709,0.73251,26.456,17.809,0.8226,0.78712,23.601,16.313,13,13,1.0583,0.044362,1.014,27,0,12,0,0,1,0.91876,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,2,2,0,0,,,,,,,,1244,,,,,,,,1,1,0,0,0,0,delete,,pas_ger_1.1_d290_m176
pas_ger_1.1Ado_d291_m176,passive building retrofits,Germany,1.1,Adoption over time,cumulative renovation,cumulative number of buildings,m5,0.6468,0.0582,0.4005,2002.7,6.7941,11.172,9.627,2018.9,-798.2,0.95465,0.93954,0.93756,0.67617,0.86018,0.83222,1.6463,1.1398,0.89319,0.87183,1.4389,1.0649,13,12,1.1636,0.089508,1.0741,26,0,11,0,0,0,0.89539,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1245,,,,,,,,1,1,0,0,0,0,delete,,pas_ger_1.1_d291_m176
pas_ger_1.1Ado_d291_m177,passive building retrofits,Germany,1.1,Adoption over time,cumulative renovation,cumulative floorspace,m5,0.56313,0.15632,457.69,2020,7.8036,4199.5,1.4549e-05,1899.7,-9.2243e+05,0.92763,0.81907,221.69,182.75,0.85741,0.76234,311.18,258.09,0.8997,0.83284,260.98,203.45,6,6,0.87511,0.39576,0.47935,6,0,5,0,0,0,0.82283,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1246,,,,,,,,1,1,0,0,0,0,delete,,pas_ger_1.1_d291_m177
pas_ger_1.1Ado_d291_m178,passive building retrofits,Germany,1.1,Adoption over time,cumulative renovation,cumulative number of units,m5,0.47275,0.14898,5.2286,2020.1,9.2955,53.241,0.11433,1983.5,-10536,0.88088,0.70221,3.3189,2.8345,0.83263,0.72106,3.934,3.2593,0.86227,0.77044,3.5688,3.0381,6,6,0.82643,0.41322,0.41322,6,0,5,0,0,0,0.81881,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1247,,,,,,,,1,1,0,0,0,0,delete,,pas_ger_1.1_d291_m178
pas_glo_3.3Leg_d235_m020,passive building retrofits,Global,3.3,Risk & Uncertainty (Shared Expectations),scientific publications,# publications,m5,0.37765,0.086631,3.5219,2011.6,11.636,188.52,0.31937,1947.9,-6987.2,0.97317,0.97159,11.215,6.679,0.86517,0.85998,25.141,18.009,0.66676,0.65395,39.524,34.142,55,43,1.0715,0.0053046,1.0662,47,6,46,1,0,1,0.95894,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,"good; only available global, apply to all EA regions",0,,,1,1,0,0,1,1,,,,,,,,1251,,,,,,,,1,1,0,0,1,1,,,pas_glo_3.3_d235_m020
pas_ire_1.1Ado_d064_m145,passive building retrofits,Ireland,1.1,Adoption over time,Building Energy Rating issuances,number of A1 rated buildings certificates,m5,6.2902,0.49854,226.94,2022,0.69862,3610.3,5.1475e-11,1959.8,-4.5718e+05,0.99354,0.99161,101.47,62.089,0.88115,0.85954,435.41,259.45,0.52469,0.43828,870.71,716.44,14,13,1.0359,0.00027699,1.0357,14,1,13,0,0,1,0.6741,0,0,y,y,y,m,y,m,m,y,y,m,m,1,,,,0,,original,1,1,0,0,0,0,,,,,,,,1254,,,,,,,,1,1,0,0,0,0,delete,,pas_ire_1.1_d064_m145
pas_ire_1.1Ado_d292_m179,passive building retrofits,Ireland,1.1,Adoption over time,cumulative Building Energy Rating issuances,cumulative number of A1 rated buildings certificates,m5,1.4698,0.68525,467.05,2023,2.9899,11436,1.8699e-15,1961.1,-9.4093e+05,0.99932,0.99911,70.841,41.31,0.983,0.97991,353.56,207.35,0.48198,0.38779,1951.9,1573.8,14,14,0.81966,8.744e-05,0.81957,14,0,13,0,0,1,0.54456,0,0,y,y,y,m,y,m,m,y,y,m,m,,,,,0,,transformed-cumulative,1,1,0,2,0,0,,,,,,,,1255,,,,,,,,1,1,0,0,0,0,delete,,pas_ire_1.1_d292_m179
pos_glo_3.3Leg_d235_m020,postage stamps,Global,3.3,Risk & Uncertainty (Shared Expectations),scientific publications,# publications,s8,0.065902,0.041699,0.55722,2015.8,66.682,50.289,8.4417,1990.4,-1099.2,0.77679,0.76366,4.8472,3.5091,0.7655,0.75648,4.9683,3.6578,0.7433,0.73343,5.1982,3.81,55,54,0.99425,0.019885,0.97437,54,3,52,0,0,1,0.90709,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,"good; only available global, apply to all EA regions",0,,,1,1,0,0,1,1,,,,,,,,1258,,,,,,,,1,1,0,0,1,1,,,pos_glo_3.3_d235_m020
pos_uki_1.1Ado_d130_m095,postage stamps,UK,1.1,Adoption over time,No. of letters posted via Royal Mail (excludes parcels),Billion letters,s8,0.016874,0.016265,0.13337,2161,260.43,325.63,6.7713,1932.6,-249.73,0.92837,0.9259,1.3834,1.1026,0.92833,0.9267,1.3838,1.1041,0.85053,0.84713,1.9984,1.5536,91,91,0.062034,0.00025182,0.061783,163,5,90,0,0,1,0.98801,0,1,y,y,y,y,y,y,y,m,y,m,y,1,,,,0,,,1,1,2,2,0,0,,,,,,,,1259,,,,,,,,1,1,0,0,0,0,delete,,pos_uki_1.1_d130_m095
pos_uki_1.1Ado_d130_m105,postage stamps,UK,1.1,Adoption over time,No. of letters posted via Royal Mail (excludes parcels),Letters per capita,s8,0.06358,0.02698,1.4999,1889.8,69.117,139.27,3.7903,1787.9,-2762.3,0.99309,0.98964,3.4851,2.8704,0.93923,0.92187,10.337,9.3857,0.96112,0.95001,8.2688,6.639,10,10,0.84011,0.022259,0.81785,82,0,9,0,0,1,0.81936,0,0,y,y,y,y,y,y,y,y,y,y,y,1,,,,0,,,1,1,0,0,0,0,,,,,,,,1260,,,,,,,,1,1,0,0,0,0,delete,,pos_uki_1.1_d130_m105
